name,address,lat,lon,capacity,rating,paid,guarded,indoor,warm,truck_parking,cash_payment,card_payment,qr_payment,public_access,open_24_7,url
Сайран-2,Алматы,57.984375,98.05597,,4.7,False,False,False,False,False,False,False,False,False,False,https://2gis.kz/almaty/firm/9429940000799990?stat=eyJwYXJlbnRUYWJJZCI6IjFiMDEyNGVlLWJmNGUtNGViMy1hYTJiLTQ4NmE5MjdmYjI3ZCIsImZvcmtFdmVudE9yZGluYWwiOjIsInVpRWxlbWVudCI6eyJuYW1lIjoicGxhY2VDYXJkTWluaSIsIm93bmVyTmFtZSI6InNlYXJjaFJlc3VsdHNMaXN0IiwicG9zaXRpb24iOjExfSwicGxhY2VJdGVtIjp7ImVudGl0eSI6eyJpZCI6Ijk0Mjk5NDAwMDA3OTk5OTAiLCJ0eXBlIjoiYnJhbmNoIiwic2VnbWVudEluZm8iOnsiYmFzZUxvY2FsZSI6InJ1X0taIiwic2VnbWVudElkIjoiNjcifX0sImJlc3RLZXl3b3JkIjoi0J%2FQsNGA0LrQvtCy0LrQuCIsImdlb1Bvc2l0aW9uIjp7ImxvbiI6NzYuODY1NTM2LCJsYXQiOjQzLjIzNDE0OX0sImh5YnJpZEVudGl0aWVzIjpbeyJpZCI6Ijk0MzAwNDczNzUxMDg1NjUiLCJ0eXBlIjoiYnVpbGRpbmcifSx7ImlkIjoiNzAwMzAwNzYyODI4NzQzMTgiLCJ0eXBlIjoicGFya2luZyJ9XSwicmVsZXZhbmNlIjoxMC4wNDY5ODQ2NzI1NDYzODcsImFkc1NlYXJjaCI6ZmFsc2UsIm1haW5SdWJyaWMiOiI0MDkiLCJpc0RlbGV0ZWQiOmZhbHNlLCJvcmciOiI5NDI5OTQ4NTkwNzM0NTgyIiwiY29udGV4dFJ1YnJpYyI6IjYwMzQwIiwiaGFzTW9kZWwiOmZhbHNlLCJyZXN1bHRDbGFzcyI6MiwicG9zaXRpb24iOjExfX0%3D
Almaty Parking,КГУ Алматы Паркинг УГМ г. Алматы,11.6405965,11.6405965,,,False,False,False,False,False,False,False,False,False,False,https://2gis.kz/almaty/firm/70000001084411913?stat=eyJwYXJlbnRUYWJJZCI6ImUwMGJlNjc1LTI3ZWQtNGRhZS1hZWRiLWFjYjdlY2E5MmQ3NyIsImZvcmtFdmVudE9yZGluYWwiOjIsInVpRWxlbWVudCI6eyJuYW1lIjoicGxhY2VDYXJkTWluaSIsIm93bmVyTmFtZSI6InNlYXJjaFJlc3VsdHNMaXN0IiwicG9zaXRpb24iOjQ3fSwicGxhY2VJdGVtIjp7ImVudGl0eSI6eyJpZCI6IjcwMDAwMDAxMDg0NDExOTEzIiwidHlwZSI6ImJyYW5jaCIsInNlZ21lbnRJbmZvIjp7ImJhc2VMb2NhbGUiOiJydV9LWiIsInNlZ21lbnRJZCI6IjY3In19LCJiZXN0S2V5d29yZCI6ItCf0LDRgNC60L7QstC60LgiLCJnZW9Qb3NpdGlvbiI6eyJsb24iOjc2Ljg3Njg0NiwibGF0Ijo0My4yNDc1NTl9LCJoeWJyaWRFbnRpdGllcyI6W3siaWQiOiI3MDAzMDA3NjE4NzY1Nzg2MCIsInR5cGUiOiJidWlsZGluZyJ9LHsiaWQiOiI3MDAzMDA3Njk4MDAyOTk3MSIsInR5cGUiOiJwYXJraW5nIn1dLCJyZWxldmFuY2UiOjUuNzc2MDA3MTc1NDQ1NTU3LCJhZHNTZWFyY2giOmZhbHNlLCJtYWluUnVicmljIjoiNjAzNDAiLCJpc0RlbGV0ZWQiOmZhbHNlLCJvcmciOiI3MDAwMDAwMTA5MjQ0NTg0OSIsImNvbnRleHRSdWJyaWMiOiI2MDM0MCIsImhhc01vZGVsIjpmYWxzZSwicmVzdWx0Q2xhc3MiOjIsInBvc2l0aW9uIjo0N319
Автостоянка,Алматы,57.984375,98.05597,,4.7,False,False,False,False,False,False,False,False,False,False,https://2gis.kz/almaty/firm/70000001054954379?stat=eyJwYXJlbnRUYWJJZCI6ImQzMTMyZTJmLTE2OGItNDdjYy1iNzE1LTRhNTMxNWVjNjc1YSIsImZvcmtFdmVudE9yZGluYWwiOjIsInVpRWxlbWVudCI6eyJuYW1lIjoicGxhY2VDYXJkTWluaSIsIm93bmVyTmFtZSI6InNlYXJjaFJlc3VsdHNMaXN0IiwicG9zaXRpb24iOjN9LCJwbGFjZUl0ZW0iOnsiZW50aXR5Ijp7ImlkIjoiNzAwMDAwMDEwNTQ5NTQzNzkiLCJ0eXBlIjoiYnJhbmNoIiwic2VnbWVudEluZm8iOnsiYmFzZUxvY2FsZSI6InJ1X0taIiwic2VnbWVudElkIjoiNjcifX0sImJlc3RLZXl3b3JkIjoi0J%2FQsNGA0LrQvtCy0LrQuCIsImdlb1Bvc2l0aW9uIjp7ImxvbiI6NzYuODg4OTM5LCJsYXQiOjQzLjIzMTQxMn0sImh5YnJpZEVudGl0aWVzIjpbeyJpZCI6Ijk0MzAwNDczNzUxODY1NDMiLCJ0eXBlIjoiYnVpbGRpbmcifSx7ImlkIjoiNzAwMzAwNzYyODI4NzQyODEiLCJ0eXBlIjoicGFya2luZyJ9XSwicmVsZXZhbmNlIjoyNy4xOTE3ODAwOTAzMzIwMywiYWRzU2VhcmNoIjpmYWxzZSwibWFpblJ1YnJpYyI6IjQwOSIsImlzRGVsZXRlZCI6ZmFsc2UsIm9yZyI6IjcwMDAwMDAxMDU0OTU0Mzc4IiwiY29udGV4dFJ1YnJpYyI6IjYwMzQwIiwiaGFzTW9kZWwiOmZhbHNlLCJyZXN1bHRDbGFzcyI6MiwicG9zaXRpb24iOjN9fQ%3D%3D
Парковка,"Алмалинский район, Алматы",11.6405965,11.6405965,5,,True,False,False,False,False,False,False,False,True,True,https://2gis.kz/almaty/firm/70030076861608325?stat=eyJwYXJlbnRUYWJJZCI6IjkzZGYwZTg3LTE4ZmQtNDJlMS05MzI5LTE4MWUwNDhkZTEwNSIsImZvcmtFdmVudE9yZGluYWwiOjIsInVpRWxlbWVudCI6eyJuYW1lIjoicGxhY2VDYXJkTWluaSIsIm93bmVyTmFtZSI6InNlYXJjaFJlc3VsdHNMaXN0IiwicG9zaXRpb24iOjd9LCJwbGFjZUl0ZW0iOnsiZW50aXR5Ijp7ImlkIjoiNzAwMzAwNzY4NjE2MDgzMjUiLCJ0eXBlIjoicGFya2luZyIsInN1YnR5cGUiOiJncm91bmQiLCJzZWdtZW50SW5mbyI6eyJiYXNlTG9jYWxlIjoicnVfS1oiLCJzZWdtZW50SWQiOiI2NyJ9fSwiZ2VvUG9zaXRpb24iOnsibG9uIjo3Ni45MzI1ODgsImxhdCI6NDMuMjU3MDIzfSwicmVsZXZhbmNlIjoxMy4yMzQ5NjUzMjQ0MDE4NTUsInJlc3VsdENsYXNzIjo4NiwicG9zaXRpb24iOjd9fQ%3D%3D
Parking,Алматы,57.984375,98.05597,,,False,False,False,False,False,False,False,False,False,False,https://2gis.kz/almaty/firm/70000001089994206?stat=eyJwYXJlbnRUYWJJZCI6ImI1YmYzMGFmLWVjZTctNDFlZi1hOGNmLWVhNzAwNjQ3ZmE2MyIsImZvcmtFdmVudE9yZGluYWwiOjIsInVpRWxlbWVudCI6eyJuYW1lIjoicGxhY2VDYXJkTWluaSIsIm93bmVyTmFtZSI6InNlYXJjaFJlc3VsdHNMaXN0IiwicG9zaXRpb24iOjV9LCJwbGFjZUl0ZW0iOnsiZW50aXR5Ijp7ImlkIjoiNzAwMDAwMDEwODk5OTQyMDYiLCJ0eXBlIjoiYnJhbmNoIiwic2VnbWVudEluZm8iOnsiYmFzZUxvY2FsZSI6InJ1X0taIiwic2VnbWVudElkIjoiNjcifX0sImJlc3RLZXl3b3JkIjoi0J%2FQsNGA0LrQvtCy0LrQuCIsImdlb1Bvc2l0aW9uIjp7ImxvbiI6NzYuODQyMDgzLCJsYXQiOjQzLjIxODQ3fSwiaHlicmlkRW50aXRpZXMiOlt7ImlkIjoiNzAwMzAwNzY5MTI1MzM0NTUiLCJ0eXBlIjoiYnVpbGRpbmcifSx7ImlkIjoiOTQzMDQ2ODI4MTc2MTg3MCIsInR5cGUiOiJwYXJraW5nIn1dLCJyZWxldmFuY2UiOjE0LjkwNDE4NjI0ODc3OTI5NywiYWRzU2VhcmNoIjpmYWxzZSwibWFpblJ1YnJpYyI6IjYwMzQwIiwiaXNEZWxldGVkIjpmYWxzZSwib3JnIjoiNzAwMDAwMDEwODk5OTQyMDUiLCJjb250ZXh0UnVicmljIjoiNjAzNDAiLCJoYXNNb2RlbCI6ZmFsc2UsInJlc3VsdENsYXNzIjoyLCJwb3NpdGlvbiI6NX19
Парковка,"Алмалинский район, Алматы",11.6405965,11.6405965,5,,True,False,False,False,False,False,False,False,True,True,https://2gis.kz/almaty/firm/70030076861608325?stat=eyJwYXJlbnRUYWJJZCI6ImMxOGNkZmVmLTY3ZDItNGEzMi1hMGNmLTY2ZTJhNThhNDYxMCIsImZvcmtFdmVudE9yZGluYWwiOjIsInVpRWxlbWVudCI6eyJuYW1lIjoicGxhY2VDYXJkTWluaSIsIm93bmVyTmFtZSI6InNlYXJjaFJlc3VsdHNMaXN0IiwicG9zaXRpb24iOjd9LCJwbGFjZUl0ZW0iOnsiZW50aXR5Ijp7ImlkIjoiNzAwMzAwNzY4NjE2MDgzMjUiLCJ0eXBlIjoicGFya2luZyIsInN1YnR5cGUiOiJncm91bmQiLCJzZWdtZW50SW5mbyI6eyJiYXNlTG9jYWxlIjoicnVfS1oiLCJzZWdtZW50SWQiOiI2NyJ9fSwiZ2VvUG9zaXRpb24iOnsibG9uIjo3Ni45MzI1ODgsImxhdCI6NDMuMjU3MDIzfSwicmVsZXZhbmNlIjoxMy4yMzQ5NjUzMjQ0MDE4NTUsInJlc3VsdENsYXNzIjo4NiwicG9zaXRpb24iOjd9fQ%3D%3D
Alva,Алматы,57.984375,98.05597,,4.3,False,False,False,False,False,False,False,False,False,False,https://2gis.kz/almaty/firm/70000001094799026?stat=eyJwYXJlbnRUYWJJZCI6ImE4MTc4ZGFkLTE1N2MtNGZhZC1hZjZlLWJhOWNlN2JiZDIwZSIsImZvcmtFdmVudE9yZGluYWwiOjIsInVpRWxlbWVudCI6eyJuYW1lIjoicGxhY2VDYXJkTWluaSIsIm93bmVyTmFtZSI6InNlYXJjaFJlc3VsdHNMaXN0IiwicG9zaXRpb24iOjh9LCJwbGFjZUl0ZW0iOnsiYWRzSWQiOiIxMjI5MTIxNzIyOTczNzE0MTc5IiwiZW50aXR5Ijp7ImlkIjoiNzAwMDAwMDEwOTQ3OTkwMjYiLCJ0eXBlIjoiYnJhbmNoIiwic2VnbWVudEluZm8iOnsiYmFzZUxvY2FsZSI6InJ1X0taIiwic2VnbWVudElkIjoiNjcifX0sImJlc3RLZXl3b3JkIjoi0L%2FQsNGA0LrQvtCy0LrQsCIsImdlb1Bvc2l0aW9uIjp7ImxvbiI6NzYuODgxMDc4LCJsYXQiOjQzLjIzNzQ1MX0sImh5YnJpZEVudGl0aWVzIjpbeyJpZCI6IjcwMDMwMDc2OTkzNzQ0NTg0IiwidHlwZSI6ImJ1aWxkaW5nIn0seyJpZCI6IjcwMDMwMDc3MDk4NzEwMzk5IiwidHlwZSI6InBhcmtpbmcifV0sInJlbGV2YW5jZSI6MTMuMDgyMzQxMTk0MTUyODMyLCJhZHNTZWFyY2giOmZhbHNlLCJtYWluUnVicmljIjoiMTEwMzIwIiwiaXNEZWxldGVkIjpmYWxzZSwib3JnIjoiNzAwMDAwMDEwODI2OTA2NDQiLCJoYXNNb2RlbCI6ZmFsc2UsInJlc3VsdENsYXNzIjoyLCJwb3NpdGlvbiI6OH19
Автостоянка,Алматы,57.984375,98.05597,,3.7,False,False,False,False,False,False,False,False,False,False,https://2gis.kz/almaty/firm/70000001057444784?stat=eyJwYXJlbnRUYWJJZCI6IjNhODMyNmY2LTgzMTgtNDZlNy1iYWY2LWJmMDFlNmQ0MTVkMiIsImZvcmtFdmVudE9yZGluYWwiOjIsInVpRWxlbWVudCI6eyJuYW1lIjoicGxhY2VDYXJkTWluaSIsIm93bmVyTmFtZSI6InNlYXJjaFJlc3VsdHNMaXN0IiwicG9zaXRpb24iOjI5fSwicGxhY2VJdGVtIjp7ImVudGl0eSI6eyJpZCI6IjcwMDAwMDAxMDU3NDQ0Nzg0IiwidHlwZSI6ImJyYW5jaCIsInNlZ21lbnRJbmZvIjp7ImJhc2VMb2NhbGUiOiJydV9LWiIsInNlZ21lbnRJZCI6IjY3In19LCJiZXN0S2V5d29yZCI6ItCf0LDRgNC60L7QstC60LgiLCJnZW9Qb3NpdGlvbiI6eyJsb24iOjc2Ljg2MjgyLCJsYXQiOjQzLjIyMzQxMX0sImh5YnJpZEVudGl0aWVzIjpbeyJpZCI6Ijk0MzAwNDczNzUxODcyMzEiLCJ0eXBlIjoiYnVpbGRpbmcifSx7ImlkIjoiNzAwMzAwNzYyODI4NzQzODQiLCJ0eXBlIjoicGFya2luZyJ9XSwicmVsZXZhbmNlIjo2LjYwNzA1OTQ3ODc1OTc2NiwiYWRzU2VhcmNoIjpmYWxzZSwibWFpblJ1YnJpYyI6IjYwMzQwIiwiaXNEZWxldGVkIjpmYWxzZSwib3JnIjoiNzAwMDAwMDEwNTc0NDQ3ODMiLCJjb250ZXh0UnVicmljIjoiNjAzNDAiLCJoYXNNb2RlbCI6ZmFsc2UsInJlc3VsdENsYXNzIjoyLCJwb3NpdGlvbiI6Mjl9fQ%3D%3D
Парковка БЦ Нурлы Тау,Алматы,57.984375,98.05597,,1.7,False,False,False,False,False,False,False,False,False,False,https://2gis.kz/almaty/firm/70000001110906180?stat=eyJwYXJlbnRUYWJJZCI6IjgyNWQ5N2I2LWMxMDUtNDY0ZC05ZTkzLTc3NGZhYzczNDMwNCIsImZvcmtFdmVudE9yZGluYWwiOjIsInVpRWxlbWVudCI6eyJuYW1lIjoicGxhY2VDYXJkTWluaSIsIm93bmVyTmFtZSI6InNlYXJjaFJlc3VsdHNMaXN0IiwicG9zaXRpb24iOjEwfSwicGxhY2VJdGVtIjp7ImVudGl0eSI6eyJpZCI6IjcwMDAwMDAxMTEwOTA2MTgwIiwidHlwZSI6ImJyYW5jaCIsInNlZ21lbnRJbmZvIjp7ImJhc2VMb2NhbGUiOiJydV9LWiIsInNlZ21lbnRJZCI6IjY3In19LCJiZXN0S2V5d29yZCI6ItCf0LDRgNC60L7QstC60LgiLCJnZW9Qb3NpdGlvbiI6eyJsb24iOjc2Ljk0NTMwNywibGF0Ijo0My4yMzI0MjN9LCJoeWJyaWRFbnRpdGllcyI6W3siaWQiOiI3MDAzMDA3NzEyOTE0Mjc2MSIsInR5cGUiOiJidWlsZGluZyJ9LHsiaWQiOiI5NDMwNDY4MjgxNzYxODM2IiwidHlwZSI6InBhcmtpbmcifV0sInJlbGV2YW5jZSI6MTEuODYwNzQ3MzM3MzQxMzA5LCJhZHNTZWFyY2giOmZhbHNlLCJtYWluUnVicmljIjoiNjAzNDAiLCJpc0RlbGV0ZWQiOmZhbHNlLCJvcmciOiI3MDAwMDAwMTExMDkwNjE3OSIsImNvbnRleHRSdWJyaWMiOiI2MDM0MCIsImhhc01vZGVsIjpmYWxzZSwicmVzdWx0Q2xhc3MiOjIsInBvc2l0aW9uIjoxMH19
Орбита-3,Алматы,57.984375,98.05597,,4.4,False,False,False,False,False,False,False,False,False,False,https://2gis.kz/almaty/firm/9429940001179723?stat=eyJwYXJlbnRUYWJJZCI6IjY3NDAyODFhLTI5MWYtNDY5Mi04NTc4LWZkOTg0Mzk1NDZhMSIsImZvcmtFdmVudE9yZGluYWwiOjIsInVpRWxlbWVudCI6eyJuYW1lIjoicGxhY2VDYXJkTWluaSIsIm93bmVyTmFtZSI6InNlYXJjaFJlc3VsdHNMaXN0IiwicG9zaXRpb24iOjF9LCJwbGFjZUl0ZW0iOnsiZW50aXR5Ijp7ImlkIjoiOTQyOTk0MDAwMTE3OTcyMyIsInR5cGUiOiJicmFuY2giLCJzZWdtZW50SW5mbyI6eyJiYXNlTG9jYWxlIjoicnVfS1oiLCJzZWdtZW50SWQiOiI2NyJ9fSwiYmVzdEtleXdvcmQiOiLQv9Cw0YDQutC%2B0LLQutCwIiwiZ2VvUG9zaXRpb24iOnsibG9uIjo3Ni44Nzc2NjcsImxhdCI6NDMuMTk4MzQyfSwiaHlicmlkRW50aXRpZXMiOlt7ImlkIjoiNzAwMzAwNzcxMjgxNzc3ODciLCJ0eXBlIjoiYnVpbGRpbmcifSx7ImlkIjoiNzAwMzAwNzYyODI4NzQyNTMiLCJ0eXBlIjoicGFya2luZyJ9XSwicmVsZXZhbmNlIjo1OC45NjcxODU5NzQxMjEwOTQsImFkc1NlYXJjaCI6ZmFsc2UsIm1haW5SdWJyaWMiOiI0MDkiLCJpc0RlbGV0ZWQiOmZhbHNlLCJvcmciOiI5NDI5OTQ4NTkwOTQ3OTU2IiwiaGFzTW9kZWwiOmZhbHNlLCJyZXN1bHRDbGFzcyI6MiwicG9zaXRpb24iOjF9fQ%3D%3D
Сайран-2,Алматы,57.984375,98.05597,,4.7,False,False,False,False,False,False,False,False,False,False,https://2gis.kz/almaty/firm/9429940000799990?stat=eyJwYXJlbnRUYWJJZCI6ImU1MDhjNmE5LTZiY2MtNDMwMS1hNTUwLWQ0Y2FjNmZjNWMyOSIsImZvcmtFdmVudE9yZGluYWwiOjIsInVpRWxlbWVudCI6eyJuYW1lIjoicGxhY2VDYXJkTWluaSIsIm93bmVyTmFtZSI6InNlYXJjaFJlc3VsdHNMaXN0IiwicG9zaXRpb24iOjExfSwicGxhY2VJdGVtIjp7ImVudGl0eSI6eyJpZCI6Ijk0Mjk5NDAwMDA3OTk5OTAiLCJ0eXBlIjoiYnJhbmNoIiwic2VnbWVudEluZm8iOnsiYmFzZUxvY2FsZSI6InJ1X0taIiwic2VnbWVudElkIjoiNjcifX0sImJlc3RLZXl3b3JkIjoi0J%2FQsNGA0LrQvtCy0LrQuCIsImdlb1Bvc2l0aW9uIjp7ImxvbiI6NzYuODY1NTM2LCJsYXQiOjQzLjIzNDE0OX0sImh5YnJpZEVudGl0aWVzIjpbeyJpZCI6Ijk0MzAwNDczNzUxMDg1NjUiLCJ0eXBlIjoiYnVpbGRpbmcifSx7ImlkIjoiNzAwMzAwNzYyODI4NzQzMTgiLCJ0eXBlIjoicGFya2luZyJ9XSwicmVsZXZhbmNlIjoxMC4wNDY5ODQ2NzI1NDYzODcsImFkc1NlYXJjaCI6ZmFsc2UsIm1haW5SdWJyaWMiOiI0MDkiLCJpc0RlbGV0ZWQiOmZhbHNlLCJvcmciOiI5NDI5OTQ4NTkwNzM0NTgyIiwiY29udGV4dFJ1YnJpYyI6IjYwMzQwIiwiaGFzTW9kZWwiOmZhbHNlLCJyZXN1bHRDbGFzcyI6MiwicG9zaXRpb24iOjExfX0%3D
Парковка ТРК АДК,Алматы,57.984375,98.05597,,1.5,False,False,False,False,False,False,False,False,False,False,https://2gis.kz/almaty/firm/70000001054874402?stat=eyJwYXJlbnRUYWJJZCI6IjJiNmU2ZTc5LWVlNGMtNGJjYi05MzJiLTgyOTdmMGUxM2U5ZiIsImZvcmtFdmVudE9yZGluYWwiOjIsInVpRWxlbWVudCI6eyJuYW1lIjoicGxhY2VDYXJkTWluaSIsIm93bmVyTmFtZSI6InNlYXJjaFJlc3VsdHNMaXN0IiwicG9zaXRpb24iOjJ9LCJwbGFjZUl0ZW0iOnsiZW50aXR5Ijp7ImlkIjoiNzAwMDAwMDEwNTQ4NzQ0MDIiLCJ0eXBlIjoiYnJhbmNoIiwic2VnbWVudEluZm8iOnsiYmFzZUxvY2FsZSI6InJ1X0taIiwic2VnbWVudElkIjoiNjcifX0sImJlc3RLZXl3b3JkIjoi0J%2FQsNGA0LrQvtCy0LrQuCIsImdlb1Bvc2l0aW9uIjp7ImxvbiI6NzYuODc3MDIzLCJsYXQiOjQzLjIzMjMwOX0sImh5YnJpZEVudGl0aWVzIjpbeyJpZCI6IjcwMDMwMDc2MzAyNDY0Mjk4IiwidHlwZSI6ImJ1aWxkaW5nIn0seyJpZCI6Ijk0MzA0NjgyODE3NjE3OTMiLCJ0eXBlIjoicGFya2luZyJ9XSwicmVsZXZhbmNlIjozNS41MDY2OTg2MDgzOTg0NCwiYWRzU2VhcmNoIjpmYWxzZSwibWFpblJ1YnJpYyI6IjYwMzQwIiwiaXNEZWxldGVkIjpmYWxzZSwib3JnIjoiNzAwMDAwMDEwNTQ4NzQ0MDEiLCJjb250ZXh0UnVicmljIjoiNjAzNDAiLCJoYXNNb2RlbCI6ZmFsc2UsInJlc3VsdENsYXNzIjoyLCJwb3NpdGlvbiI6Mn19
Автостоянка,Алматы,57.984375,98.05597,,4.7,False,False,False,False,False,False,False,False,False,False,https://2gis.kz/almaty/firm/70000001054954379?stat=eyJwYXJlbnRUYWJJZCI6IjViNTMzZTk4LWJmM2UtNDUzNi04MzkyLTE2MDk2NjRhZjg4MCIsImZvcmtFdmVudE9yZGluYWwiOjIsInVpRWxlbWVudCI6eyJuYW1lIjoicGxhY2VDYXJkTWluaSIsIm93bmVyTmFtZSI6InNlYXJjaFJlc3VsdHNMaXN0IiwicG9zaXRpb24iOjN9LCJwbGFjZUl0ZW0iOnsiZW50aXR5Ijp7ImlkIjoiNzAwMDAwMDEwNTQ5NTQzNzkiLCJ0eXBlIjoiYnJhbmNoIiwic2VnbWVudEluZm8iOnsiYmFzZUxvY2FsZSI6InJ1X0taIiwic2VnbWVudElkIjoiNjcifX0sImJlc3RLZXl3b3JkIjoi0J%2FQsNGA0LrQvtCy0LrQuCIsImdlb1Bvc2l0aW9uIjp7ImxvbiI6NzYuODg4OTM5LCJsYXQiOjQzLjIzMTQxMn0sImh5YnJpZEVudGl0aWVzIjpbeyJpZCI6Ijk0MzAwNDczNzUxODY1NDMiLCJ0eXBlIjoiYnVpbGRpbmcifSx7ImlkIjoiNzAwMzAwNzYyODI4NzQyODEiLCJ0eXBlIjoicGFya2luZyJ9XSwicmVsZXZhbmNlIjoyNy4xOTE3ODAwOTAzMzIwMywiYWRzU2VhcmNoIjpmYWxzZSwibWFpblJ1YnJpYyI6IjQwOSIsImlzRGVsZXRlZCI6ZmFsc2UsIm9yZyI6IjcwMDAwMDAxMDU0OTU0Mzc4IiwiY29udGV4dFJ1YnJpYyI6IjYwMzQwIiwiaGFzTW9kZWwiOmZhbHNlLCJyZXN1bHRDbGFzcyI6MiwicG9zaXRpb24iOjN9fQ%3D%3D
Сайран-2,Алматы,57.984375,98.05597,,4.7,False,False,False,False,False,False,False,False,False,False,https://2gis.kz/almaty/firm/9429940000799990?stat=eyJwYXJlbnRUYWJJZCI6ImFmNGI4ZDk5LWJlMGQtNDBlMi05MzQ1LTYxZWZjMmNlNjAzMyIsImZvcmtFdmVudE9yZGluYWwiOjIsInVpRWxlbWVudCI6eyJuYW1lIjoicGxhY2VDYXJkTWluaSIsIm93bmVyTmFtZSI6InNlYXJjaFJlc3VsdHNMaXN0IiwicG9zaXRpb24iOjExfSwicGxhY2VJdGVtIjp7ImVudGl0eSI6eyJpZCI6Ijk0Mjk5NDAwMDA3OTk5OTAiLCJ0eXBlIjoiYnJhbmNoIiwic2VnbWVudEluZm8iOnsiYmFzZUxvY2FsZSI6InJ1X0taIiwic2VnbWVudElkIjoiNjcifX0sImJlc3RLZXl3b3JkIjoi0J%2FQsNGA0LrQvtCy0LrQuCIsImdlb1Bvc2l0aW9uIjp7ImxvbiI6NzYuODY1NTM2LCJsYXQiOjQzLjIzNDE0OX0sImh5YnJpZEVudGl0aWVzIjpbeyJpZCI6Ijk0MzAwNDczNzUxMDg1NjUiLCJ0eXBlIjoiYnVpbGRpbmcifSx7ImlkIjoiNzAwMzAwNzYyODI4NzQzMTgiLCJ0eXBlIjoicGFya2luZyJ9XSwicmVsZXZhbmNlIjoxMC4wNDY5ODQ2NzI1NDYzODcsImFkc1NlYXJjaCI6ZmFsc2UsIm1haW5SdWJyaWMiOiI0MDkiLCJpc0RlbGV0ZWQiOmZhbHNlLCJvcmciOiI5NDI5OTQ4NTkwNzM0NTgyIiwiY29udGV4dFJ1YnJpYyI6IjYwMzQwIiwiaGFzTW9kZWwiOmZhbHNlLCJyZXN1bHRDbGFzcyI6MiwicG9zaXRpb24iOjExfX0%3D
Автостоянка №26,Алматы,57.984375,98.05597,,4.7,False,False,False,False,False,False,False,False,False,False,https://2gis.kz/almaty/firm/9429940000791465?stat=eyJwYXJlbnRUYWJJZCI6IjJiNmU2ZTc5LWVlNGMtNGJjYi05MzJiLTgyOTdmMGUxM2U5ZiIsImZvcmtFdmVudE9yZGluYWwiOjIsInVpRWxlbWVudCI6eyJuYW1lIjoicGxhY2VDYXJkTWluaSIsIm93bmVyTmFtZSI6InNlYXJjaFJlc3VsdHNMaXN0IiwicG9zaXRpb24iOjEyfSwicGxhY2VJdGVtIjp7ImVudGl0eSI6eyJpZCI6Ijk0Mjk5NDAwMDA3OTE0NjUiLCJ0eXBlIjoiYnJhbmNoIiwic2VnbWVudEluZm8iOnsiYmFzZUxvY2FsZSI6InJ1X0taIiwic2VnbWVudElkIjoiNjcifX0sImJlc3RLZXl3b3JkIjoi0J%2FQsNGA0LrQvtCy0LrQuCIsImdlb1Bvc2l0aW9uIjp7ImxvbiI6NzYuODQ5NDI3LCJsYXQiOjQzLjI0NDMzMn0sImh5YnJpZEVudGl0aWVzIjpbeyJpZCI6Ijk0MzAwNDczNzQ5NzYxNDUiLCJ0eXBlIjoiYnVpbGRpbmcifSx7ImlkIjoiNzAwMzAwNzYyODI4NzQyOTMiLCJ0eXBlIjoicGFya2luZyJ9XSwicmVsZXZhbmNlIjo5LjM4NzAzMzQ2MjUyNDQxNCwiYWRzU2VhcmNoIjpmYWxzZSwibWFpblJ1YnJpYyI6IjQwOSIsImlzRGVsZXRlZCI6ZmFsc2UsIm9yZyI6Ijk0Mjk5NDg1OTA3MjYwNTciLCJjb250ZXh0UnVicmljIjoiNjAzNDAiLCJoYXNNb2RlbCI6ZmFsc2UsInJlc3VsdENsYXNzIjoyLCJwb3NpdGlvbiI6MTJ9fQ%3D%3D
